SET_ID,RDKIT_SMILES,pIC50,Patent Number,Authors,Date of publication,Institution,Assay Protocol
305635,CCOc1cc(-c2ccc(N3CCC(CN4CC5CC(C4)N5)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.403402904,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305021,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccc(F)cc4)CC3)nc2)c2c(C#N)cnn2c1,7.40560745,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305151,COc1ccc(OC2CN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)nc1,7.40560745,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305243,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccc(OC(F)F)nc4)CC3)nc2)c2c(C#N)cnn2c1,7.407823243,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
296812,CCOc1cc(-c2cnc(N3CC4CC(C3)N4Cc3ccc(OC)c(F)c3)cn2)c2c(C#N)cnn2c1,7.408935393,US10112942,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Tang, TP; Ren, L",10/30/2018,Array BioPharma Inc,
305798,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)C(N)C(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.408935393,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305674,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCCN4CCC4)cn4ncc(C#N)c34)cn2)CC1,7.410050399,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305399,CC(O)COc1cc(-c2ccc(N3CC(Oc4ccccn4)C3)nc2)c2c(C#N)cnn2c1,7.413412695,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305198,CC1CN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1Oc1ccccn1,7.415668776,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305113,COc1cccc(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1C,7.4225082,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305305,CC1(N=C(O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OCCN)cn4ncc(C#N)c34)cn2)CC1,7.428291168,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305373,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)c4ncccc4C(F)(F)F)CC3)nc2)c2c(C#N)cnn2c1,7.42945706,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305386,CN1CCOC(COc2cc(-c3ccc(N4CCC(Oc5ccccn5)CC4)nc3)c3c(C#N)cnn3c2)C1,7.43062609,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305791,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)C(C)O)CC3)nc2)c2c(C#N)cnn2c1,7.431798276,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305797,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(N=C(O)C(N)C(C)O)CC3)nc2)c2c(C#N)cnn2c1,7.431798276,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305781,CC1(N=C(O)c2cc(F)ccc2C(F)(F)F)CCN(c2cnc(-c3cc(OCC4CNCCO4)cn4ncc(C#N)c34)cn2)CC1,7.431798276,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305383,CN(C)CCOc1cc(-c2ccc(N3CCC(Oc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,7.436518915,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305689,CCOc1cc(-c2cnc(N3CCC(N=C(O)c4ncccc4Cl)C(O)C3)cn2)c2c(C#N)cnn2c1,7.440093375,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305040,Cc1cccc(F)c1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,7.444905551,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305581,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.446116973,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305296,COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.452225295,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305153,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4ccc(F)cc4)C3)nc2)c2c(C#N)cnn2c1,7.452225295,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305418,COCCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncc(F)cc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.453457337,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305470,CC1(N=C(O)c2ncccc2Cl)CCN(c2ccc(-c3cc(O)cn4ncc(C#N)c34)cn2)CC1,7.454692884,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305638,CCOc1cc(-c2ccc(N3CCC(CN4CCN(C)C(C)C4)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.455931956,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305772,CC1(N=C(O)c2ncccc2Cl)CCN(c2cnc(-c3cc(OCC4(F)CNC4)cn4ncc(C#N)c34)cn2)CC1,7.455931956,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305347,CCOc1cc(-c2ccc(N3CC(N)C(Oc4ccc(OC)cn4)C3)nc2)c2c(C#N)cnn2c1,7.455931956,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305173,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4cncc(F)c4)C3)nc2)c2c(C#N)cnn2c1,7.455931956,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305031,COc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)nn1,7.458420756,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305062,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.462180905,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305223,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccc4Cl)C3)nc2)c2c(C#N)cnn2c1,7.4710833,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305322,CCOc1cc(-c2ccc(N3CCC(COCC(=O)N(C)C)(Cc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,7.472370099,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305384,N#Cc1cnn2cc(OCCN3CCOCC3)cc(-c3ccc(N4CCC(Oc5ccccn5)CC4)nc3)c12,7.473660723,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305324,CCOc1cc(-c2ccc(N3CCC(CO)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,7.474955193,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305661,CN1CCOC(COc2cc(-c3ccc(N4CCC(C)(N=C(O)c5ncccc5Cl)CC4)nc3)c3c(C#N)cnn3c2)C1,7.477555766,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305061,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccc4F)CC3)nc2)c2c(C#N)cnn2c1,7.477555766,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305565,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(N=C(O)CC(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.482804102,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305285,COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4cc(F)ccc4C)CC3)nc2)c2c(C#N)cnn2c1,7.4867824,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305407,COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C3CC3)cnn2c1,7.48945499,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305417,COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncc(F)cc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.494850022,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305326,CCOc1cc(-c2ccc(N3CCC(CO)(N=C(O)c4ncccc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.494850022,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305691,CCOc1cc(-c2cnc(N3CCC(N=C(O)c4cc(F)ccc4Cl)C(O)C3)cn2)c2c(C#N)cnn2c1,7.494850022,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305046,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,7.496209317,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305235,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4cncc(Cl)c4)CC3)nc2)c2c(C#N)cnn2c1,7.498940738,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305673,CCN1CCOC(COc2cc(-c3cnc(N4CCC(C)(N=C(O)c5c(C)cccc5Cl)CC4)cn3)c3c(C#N)cnn3c2)C1,7.501689446,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305387,N#Cc1cnn2cc(OCCN3CCCC3)cc(-c3ccc(N4CCC(Oc5ccccn5)CC4)nc3)c12,7.505845406,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305117,Cc1ccc(F)c(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1,7.507239611,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305377,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(N=C(O)CC(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.508638306,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305294,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCCN4CCN(C)CC4)cn4ncc(C#N)c34)cn2)CC1,7.511449283,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305298,Cn1cnc(COc2cc(-c3ccc(N4CCC(C)(N=C(O)c5ncccc5Cl)CC4)nc3)c3c(C#N)cnn3c2)c1,7.512861625,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305405,COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4c(F)cccc4Cl)CC3)nc2)c2c(Cl)cnn2c1,7.512861625,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305071,Cc1ncc(Cl)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,7.512861625,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305468,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(O)cn4ncc(C#N)c34)cn2)CC1,7.512861625,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305307,CC1(N=C(O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OCCNCC(F)F)cn4ncc(C#N)c34)cn2)CC1,7.515700161,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305703,CCOc1cc(-c2ccc(N3CCC(N=C(O)CC(C)C)C(O)C3)nc2)c2c(Cl)cnn2c1,7.522878745,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305423,CC1(N=C(O)c2ccccc2)CCN(c2ccc(-c3cc(OCCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,7.522878745,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305085,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,7.527243551,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
